SMILES,diff
c1(sc(c(c(ccc(c2[N+](=O)[O-])OC)c2)n1)C)NC(=O)c(cccc3[N+](=O)[O-])c3,7.069999999999999
c1(C(OCC)=O)c(cc(O)cc2)c2n(c3ccccc3)c1CN4CCCCC4,12.06
c1(SCC(NCCCC)=O)sc2c(ccc(c2)NC(=O)c3ccccc3C)n1,9.260000000000002
c1(ccc(cc1OC)\C=N\c(cc2)ccc2Nc3ccccc3)OC(C)=O,13.37
C(=N)(N1CCCCC1)\C(\C#N)=N\Nc(cc2)ccc2OC,13.02
c1(ccccc1OCC)C(=O)N\N=C\c(cccc2Oc3ccccc3)c2,6.700000000000001
n1(c2cccc(cccc3)c23)nnnc1SCc4[nH]c(c5n4)cccc5,39.43
[N+](=O)([O-])c(cccc1C(=O)N\N=C(\C(OCC)=O)/CC(=O)C(C)(C)C)c1,28.08
s1c(N)nnc1CC(=O)N\N=C\c(cc2)ccc2C,5.6
c1([N+](=O)[O-])ncn(C)c1Sc2[nH]c(c3n2)cccc3,5.7700000000000005
N1(CN(CC2)CCN2c(cccc3C(F)(F)F)c3)N=C(N(C)C1=S)COc(cc4)ccc4C5CCCCC5,12.62
N(C(=O)\C(\S1)=C\c(ccc(c2OCC)O)c2)=C1N3CCC(CC3)C,14.26
S1(=O)(=O)c(cccc2)c2C(N(C)\N=C\c3cc(Br)ccc3O)=N1,8.06
N1c(ccc(c2)C)c2C3C(CC=C3)C1c4ccc(cc4)\N=C\c5ccc(cc5Cl)Cl,5.49
S(=O)(=O)(c(cccc1C(=O)Nc(cc2)ccc2C)c1)N3CCCC3,13.9
N(CN(CC1)CCN1C(OCC)=O)(N=C(N2c3ccccc3)c4cccc(Br)c4)C2=S,9.02
n1(C)c(SCc(cc2)ccc2c3ccccc3)nnc1c(cc4)ccc4C(C)(C)C,8.8
S(=O)(=O)(Nc(cc1)ccc1OCCCC)C2=C(C)NC(NC2=O)=O,18.51
C(C(OC)=O)(=C1C)\C(=C\c(cc2)ccc2OCC=C)\C(N1CCOC)=O,5.17
c1(Sc2ccc(cc2[N+](=O)[O-])C(C)=O)sc3c(ccc(OCC)c3)n1,11.93
N1(C(=O)c2ccccc2O)N=C(CC1(O)c3cccc(OC)c3)C(F)(F)F,49.47
n1(nnc(C(OCC)=O)c1CN2CCc(c3C2)cccc3)c4nonc4N,11.05
S(c1ccccc1)(=O)(=O)N(CC(NCCSc2ccccn2)=O)c3c(OC)ccc(Cl)c3,11.08
c1(O2)c(c3c(NC2c4cc(Br)ccc4OC)cccc3)nnc(SCCC)n1,10.58
c1(SCC(=O)NC2CC2)sc3c(ccc(c3)NC(=O)c4ccccc4Cl)n1,15.99
c12c(nnc(SC(CC)C(=O)Nc(cc3)ccc3S(N)(=O)=O)n1)c4c(cccc4)n2CC=C,6.6599999999999975
n12c(ccc(N3CCCCC3)n1)nnc2C(F)(F)F,18.730000000000004
NC1=C2C(CCN(CC3=CC=CC=C3)C2)=NC4=CC=CC=C41,10.49
CN1C=C(NC(C2=CC(NC(C3=CC=CC(OC)=C3)=N)=CN2C)=O)C=C1C(NC4=CN(C)C(C(NCCCN5CCOCC5)=O)=C4)=O.OC(C(F)(F)F)=O.OC(C(F)(F)F)=O,70.88
NC1=C(CNC2=CC=C(C(C)(C)C)C=C2)C=NC(C)=N1,24.85
c(OCO1)(c1c2OC)c(OC)c(CC(O)CC(c(ccc(OC)c3)c3)N)c2,24.19
c(OCO1)(c1c2OC)c(OC)c(CC(O)CC(c(ccc(OC)c3)c3)N)c2,24.21
c(OCO1)(c1c2OC)c(OC)c(CC(O)CC(c(ccc(OC)c3)c3)N)c2,23.36
c(OCO1)(c1c2OC)c(OC)c(CC(O)CC(c(ccc(OC)c3)c3)N)c2,23.38
c1(cn(n2)c3ccc(cc3)OC)c2cc(cc1[N+](=O)[O-])[N+](=O)[O-],14.13
C1(O)=C(c2ccc(c(O)c2)O)Oc(cc(O)cc3O)c3C1=O,64.22
C1(C#N)=C(N)Oc2c(ccc(O)c2)C1c3cc(OC)ccc3OC,24.72
Br[C@H](CC1)[C@@H](Br)C[C@H]1NC(C(F)(F)F)=O,48.24
CN(C(C(NCC1=CC=CC=C1)=O)=C2)C(C2=C3)=CC=C3OCCCC(CC4)CCN4CC5=CC=CC=C5,22.64
C(Nc(ccc(OC(F)(F)F)c1)c1)(CN(C(=O)C)C2=O)=C2,24.62
c(C(=O)\C=C\c(c1)c(OC)c(OC)c(OCO2)c12)(c3Br)cc(OC)c(OC)c3,11.39
c(C(=O)\C=C\c(c1)c(OC)c(OC)c(OCO2)c12)(c3Br)cc(OC)c(OC)c3,12.75
O[C@@H](CC1)CC[C@H]1NC(OC(C)(C)C)=O,15.73
ClC(N=C(NCC#C)C(C#N)=C1)=C1C#N,39.37000000000001
NC(C(C#N)=C1)=NC(N(C)C)=C1C#N.Cl,18.44
NC(C(C#N)=C1)=NC(N(C)C)=C1C#N.Cl,34.16
c(C1c(c2c(cc3)cnc3)c([nH]n2)OC(N)=C1C#N)(c(OC)c(OCO4)c45)cc5OC,19.88
c(C1c(c2c(cc3)cnc3)c([nH]n2)OC(N)=C1C#N)(c(OC)c(OCO4)c45)cc5OC,14.75
C1(C(C)=O)=C(C)NC(NC1c2ccc(c(OC)c2)O)=S,9.62
c1(C=Cc(ccc2)c3c2OC)c(O3)cc(N)cc1,14.24
COC1=C(OC)C(OC)=CC(C2=CC=CC3=CC4=C(OCO4)C=C32)=C1,17.88
c(c(OC)c1OC)c(c2onc(NC(=O)C)c2c(cc3)ccc3OC)cc1OC,7.44
CC1C(N(CC2=CC=C(OC)C=C2)C1(CC3=CN(C(OC(C)(C)C)=O)C4=C3C=CC=C4)C(OC(C)(C)C)=O)=O,26.55
COC(c1ccc(S[Pt+]2(C)([N+]3=C(C4=CC=CC=[N+]42)C=CC=C3)(C)C)cc1)=O,13.35
C(O1)Oc(cc(NC(=O)C(=O)c(c(cc2)c([nH]3)cc2F)c3)cc4)c14,6.690000000000001
c(c1)c([nH]2)c(c(C(=O)C(=O)Nc(c3)cc(OC)c(OC)c3OC)c2)cc1,8.59
c(OC=C(c(ccc(OC)c1)c1)C2=O)(c23)cc(OC)c(OC)c3,17.87
c(N)(nn1)nnc1N,56.59
COC1=CC=C(C2=CC=CC3=C(OC)C(OC)=C(OC)C(OC)=C32)C=C1,8.969999999999997
O=C(C1=CC=CS1)N/N=C/CC2=CC3=C(OCO3)C(OC)=C2OC,7.280000000000001
CN1C(C2C3=C(N=C(CCC4)C4=C3N)OC(C)=C2C(OCC)=O)=NC=C1,8.01
c(NC(=O)c1ccc(cc1)Br)(s2)c(C#N)c(c2C(=O)N3CCCCC3)C,6.579999999999999
c(N)(c(nc[nH]1)c12)cc(C(=O)OC)c2.Cl.Cl,27.27
CCOc1c(OCC)ccc(c2c[nH]nc2N)c1,22.67
c(c1ccc(Cl)cc1)(c(N)on2)c2c3ccc(OC)cc3,12.04
n1c2c([nH]c1C(F)(F)F)cccc2N.Cl.Cl,18.12
C(c1c(cc(OC)cc1)O2)(c(cc(OCO3)c3c4OC)c4)CC2=O,40.92
C(c1c(cc(OC)cc1)O2)(c(cc(OCO3)c3c4OC)c4)CC2=O,25.85
C(c1c(cc(OC)cc1)O2)(c(cc(OCO3)c3c4OC)c4)CC2=O,42.18
C(c1c(cc(OC)cc1)O2)(c(cc(OCO3)c3c4OC)c4)CC2=O,27.11
CN1C(C2C3=C(N=C(CCCCC4)C4=C3N)OC(C)=C2C(OCC)=O)=NC=C1,25.68
NC1=C(C(C2=CC=CC=C2)=C(C(N(CC#C)CC3=CC=CC=C3)=N1)C#N)C#N,16.51
C#CCNC(C(C#N)=C1)=NC(NCCCCC2CCN(CC3=CC=CC=C3)CC2)=C1C#N,40.38
c12c(C(CC(=O)N1)c3ccc(cc3)OC)snc2c4ccc(cc4)F,10.55
O=[N+](C1=CC=C(C2=CC=CC=C2NC3=CC=CC=C3)C=C1)[O-],9.18
c1(n[nH]cc1c2ccc(cc2)OC)c3ccc(cc3O)O,31.53
c1(oncc1c2ccc(c(OC)c2)OC)c3ccc(cc3O)O,48.34
N12[C@]([H])(c3ccccc3)[C@]([C@@]([H])(c4ccccc4)N[C@]1([H])c5ccccc5)(C(c6ccccc6)=N[C@@]2([H])c7ccccc7)[H],10.2
c1n[nH]c(c(ccc(OC)c2)c2)c1c(cc(OC)c(OC)c3OC)c3,32.43
BrC(/C(OC1=C2C=CC3=C1C=CC=C3)=NBr)(C2C4=CC([N+]([O-])=O)=CC=C4)C#N,38.42
NC(C(C#N)=C1)=NC(NCCCCC2CCN(CC3=CC=CC=C3)CC2)=C1C#N,26.24
NC(C(C#N)=C1)=NC(OCC)=C1C#N,9.95
NC1=C2C(CCCC2)=NC3=C1C=C(C=C3)[N+]([O-])=O,14.2
c(cc1c2ccccc2)(c3c(n1)ccc(Cl)c3)C(=O)Nc(cc4)ccc4Br,9.66
C=C=CCN(CC1=CC2=CC(OCC3=CC=CC=C3)=CC=C2N1C)C.O=C(O)C(O)=O,11.19
ClC(OC1=C2C=CC3=C1C=CC=C3)=C(C2C4=CC=CC=C4)C#N,19.78
c12c(CCNC1c(ccc3c4Cc(c35)cccc5)c4)cc(c(OCC)c2)OCC,83.92
Cn1c([N+](=O)[O-])cnc1C(=O)N(C)C,22.09
c(C(c1ccccc1)=O)(sc(c23)nc(cc2c4cccs4)c5cccs5)c3N,16.080000000000002
NC(C(C#N)=C1C2=CC=CC=C2)=NC(OC)=C1C#N,16.46
O=[N+](C1=CC=C(C2=CC=CC=C2NC3=C(C)C=C(C)C=C3C)C([N+]([O-])=O)=C1)[O-],28.22
c1(NC(=O)c2ccccc2F)n(c3ccccc3)ncc1C(OCC)=O,14.13
[N+](=O)([O-])c(c(C)ccc1C(=O)N2CCC(CC2)Cc3ccccc3)c1,43.85
n(c1C)(nnc1C(=O)N(CC2)CCO2)c3nonc3N,9.66
C1(N(c2ccc(cc2)C)CCN1c3ccc(cc3)C)c4cccc(OC)c4OC,5.58
c12c(nnc(SCC(N)=O)n1)c3c(cccc3)n2CC=C,6.55
N1(C(=O)c2cccc(OC)c2)C(O)(c(cc3)ccn3)CC(C(F)(F)F)=N1,20.84
C1(c2cc(I)ccc2Cl)=N\C(\C(=O)N1)=C\c3ccccc3OC,5.0600000000000005
N1(CN(CC2)CCN2c(cc3)ccc3[N+](=O)[O-])C(=O)C=CC(O)=N1,13.82
c1([N+](=O)[O-])nn(c(C)c1Br)CC(=O)Nc2n(C)c3c(cccc3)n2,11.02
c(c(C)[nH]n1)(c1O)Cc(c(C)[nH]n2)c2O,12.41
[n+]1([O-])onc2c1CCCC2=O,11.950000000000005
C1(C(=O)Nc(c(C)ccc2[N+](=O)[O-])c2)C3C1CC\C=C/CC3,8.45
c1(C(=O)N\N=C/c(cc2)ccc2C(OC)=O)c(C)nc3n1ccs3,12.34
n1(c(C)nn2)c2SCC(c3ccc(cc3)Cl)=N1,12.64
C(=C/c1cccc(O)c1)(/N2CCC3CC2)\C3=O.Cl,6.62
N1(c(cc(cc2N3C(=O)c4c(cccc4)C3=O)C(=O)Nc(cc5)ccc5\C=C\C(c6ccccc6)=O)c2)C(=O)c7c(cccc7)C1=O,6.09
S(C)(=O)(=O)N(C)CP(O)(CCC(O)=O)=O,5.08
N1(c2cccc(Cl)c2C)C(CC(C)(C)CC3=O)=C3C(C(C#N)=C1N)c(cc4OC)cc(c4OC)OC,6.2
C(=O)(N\N=C\c1cc(Br)ccc1OC)C(=O)Nc(cccc2C(F)(F)F)c2,7.1
S(=O)(=O)(Nc1ccccc1)c2csc(C(=O)Nc3ccccc3)c2,15.249999999999998
N1(c2cccc(c2)C(OC)=O)C(=O)\C(\C=C1c3ccccc3)=C\c(cc4)ccc4Br,7.04
S(=O)(=O)(c(ccc(c1[N+](=O)[O-])Cl)c1)N2CCN=C2C,6.6999999999999975
c1(C#N)c(C)c(sc1\N=C\c(c(cccc2)c2n3C)c3)C,12.38
n1(nnc(C(NN)=O)c1CSc2[nH]c(c3n2)cccc3)c4nonc4N,8.29
n1c(c2ccccc2)nnn1CC(=O)N\N=C\c(ccc(c3[N+](=O)[O-])N4CCC(CC4)C)c3,8.26
c1(SCC(=O)NC2CC2)sc3c(ccc(c3)NC(=O)c4ccc(cc4)Br)n1,5.7200000000000015
C(=C\c1cccc(Br)c1)(/C(=O)NN2c3ccc(cc3)C)\C2=O,8.7
N1(Cc2ccccc2)\C(=N\c3ccccc3)\S\C(=C\c4ccccc4)\C1=O,7.33
N1(c2ccccc2Cl)C(=O)c3c(N=C1c4ccccc4F)cccc3,6.6
C(=N)(N(CC1)CCO1)\C(\C#N)=N\Nc(cccc2C(F)(F)F)c2,7.649999999999999
S(N)(=O)(=O)c1ccc(cc1)NC(=O)c2ccc(cc2)F,5.85
C(=C\c(cc1)ccc1OCc2ccccc2Cl)(/C3=O)\C(c4ccccc4)=NO3,5.48
S(=O)(=O)(c1ccc(cc1)C)N(Cc2ccccc2)c3ccccc3C(=O)N\N=C\c4ccccn4,91.18
N1(c2ccc(cc2)OC)C(=O)\C(\SC1=S)=C/c(cc3OC)cc(c3O)Br,5.82
c1(SCC(=O)N\N=C(/C)\c2ccc(cc2)C)ncccn1,15.98
c1(N(CC2)CCO2)nc(N\N=C/c(ccc3c4ccc(cc4Cl)[N+](=O)[O-])o3)nc(Nc(cc5)ccc5F)n1.Cl,5.4899999999999975
S(=O)(=O)(c1ccc(cc1)NC(C)=O)N2CCCCC2,6.32
O1COc(c1cc(CCN2C)c3C(Cc(c(C2)c(c4c5)OCO4)c5)=O)c3.Cl,5.279999999999999
N1(CC(O)=O)C(=O)\C(\SC1=S)=C/c(ccs2)c2,15.46
N1(CN(CC2)CCN2C(OCC)=O)c(cccc3)c3\C(=N/c(ccc(c45)cccc4)c5)\C1=O,6.0
C1(c2ccccc2)(c3ccccc3)CC1C(=O)Nc4cccc(C(=O)c(c5C6=O)cccc5)c46,7.72
N1(C2c(cc3)ccc3N(C)C)C(S\C(=C\c(cc4OC)cc(c4OCc5cccc(cccc6)c56)I)\C1=O)=NC(C)=C2C(OCC)=O,12.16
N(CCS1)(C2=O)C1=NC(c3ccc(cc3)Cl)=C2C#N,10.96
n1(c(c(cc2)ccc2[N+](=O)[O-])c(nn1)C(=O)N\N=C(/C3)\CCC3)c4nonc4N,5.44
N(/NC(=O)c1cccc(Cl)c1)=C(/c2ccc(cc2)F)\c(cc3)ccc3N4CCCCC4,5.65
c1(NC(CCCC)=O)sc2c(CCCC2O)c1C(OCC)=O,18.58
o1c(SCC(=O)c2ccc(cc2)CC)nnc1c3cccc(Br)c3,8.19
n1(c2ccccc2)c(S)nnc1Cc3cccc(cccc4)c34,6.2
N1(C)C(=O)\C(\SC1=S)=C/c(ccs2)c2,5.23
c1(cccs1)C(=O)\C=C\c(ccc(c2OC)OC)c2,5.169999999999999
C1(C(OCCC)=O)=C(C)NC(NC1c2ccccc2OC)=O,7.79
c1(C(OCC)=O)c(CSc2ccccc2)oc(ccc(O)c3CN(C)C)c13.Cl,80.57000000000002
c1(non2)c2nc(Nc(cc3)ccc3I)c(N\N=C\c(cc4)ccc4C)n1,5.01
n1c(c2ccc(cc2)OCc3c(cccc3F)Cl)[nH]c(c4ccccc4)c1c5ccccc5,6.9499999999999975
n(c(cc1)c([nH]2)cc1C(=O)N\N=C\c(ccc(c3OC)OC)c3)c2C,5.03
N1(CC(CC1C(=O)NC2CCCCC2)O)C(=O)OCc3ccccc3,7.439999999999999
C(F)(F)(F)c(ccc(c1\N=C\c(cc(Br)cc2Br)c2O)N3CCCC3)c1,17.18
N1c(ccc(c2)C(=O)OCC(=O)c(cc3)ccc3c4ccccc4)c2C5C(CC=C5)C1c6ccc(cc6)Br,9.08
C1(C(=O)OCc(cc2)ccc2OC)=C(C)NC(=O)NC1c3ccc(cc3)OC,13.97
N(C(CCC)Oc(c12)ccc(c1)[N+](=O)[O-])(c(cccc3)c34)C2OC4(c5ccccc5)c6ccccc6,6.29
n1(c2c(n3)cccc2)c3S\C(=C\c4cccc(c4)OCc5cccc(cccc6)c56)\C1=O,13.37
S(=O)(=O)(c1c(C)ccc(c1)[N+](=O)[O-])n2c3c(nc2)cccc3,16.86
c1(NC(C)=O)nc(CCC)c(c(c2ccco2)c1C#N)CC,12.06
N1C(=O)\C(\SC1=N)=C\c(cc(OC)c(c2)OC)c2Br,21.27
c1(nc(c2n1CC(NNCc3cccc(OC)c3OCc4ccc(cc4Cl)Cl)=O)cccc2)c5nonc5N,7.41
C(C(OC)=O)(=C1C)\C(=C\c2cccc(Cl)c2)\C(N1CC(C)C)=O,10.1
c(C#N)(c(\C(\C#N)=C\c(cc1Br)cc(c1OCc(cc2)ccc2C)Br)nn3c4ccccc4)c3N,8.85
c1(c(C)cccc1C)NC(CSCc2cccc(CSCC(=O)Nc3c(C)cccc3C)n2)=O,6.87
c1(C#N)c(cc(nc1SCC(=O)N(CC)CC)C)c2cccs2,13.03
N(C(C)=O)(C(C)=O)c1ccccc1c2ccccc2,19.34
c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])([N+](=O)[O-])c1Sc2sc(c3n2)cccc3,11.8
S(=O)(=O)(N(CCC)CCC)c(cc1)ccc1C(NCCOc2ccccc2Cl)=O,7.3199999999999985
c12c(non1)nc(Nc(cc3)ccc3I)c(N\N=C\c(c(O)ccc4[N+](=O)[O-])c4)n2,17.660000000000004
N(CN(CC1)CCO1)(c(cccc2)c2C3(O)CC(c4ccccc4)=O)C3=O,8.93
c1(\N=C(/C)\c2ccc(Cl)s2)sc(c3c1C#N)CCCC3,5.13
S(=O)(=O)(N(CC1)CCO1)c2c(Br)ccc(c2)C(=O)Nc3ccccc3O,7.65
c1(c2ccc(OCC(NCCCCCCCC)=O)c1)OC(C=C2C)=O,5.45
S(c1ccccc1)(=O)(=O)N(CC(=O)NC(C)c2ccc(cc2)OC)c3ccc(cc3OC)OC,12.22
C(F)(F)(F)c(ccc(c1\N=C\c(cc(Cl)cc2Cl)c2O)Oc3cccc(F)c3)c1,7.33
C1(C(=O)OCC(C)C)=C(C)NC(NC1c2cccc(OCC)c2)=O,9.06
n12c(S\C(=C\c(cc(I)cc3I)c3OC)\C1=O)nc(cc(C)c(C)c4)c24,6.28
C(=O)(C(c1ccccc1)c2ccccc2)NC(Cc(c3c([nH]4)cccc3)c4)C(=O)NC5CCCCCC5,5.1000000000000005
N1(C(CCCC2=O)=C2C(C(C#N)=C1N)c3ccc(C(C)(C)C)s3)c4sc(c5c4C#N)CCCCC5,16.02
c1(c2ccccc2C#N)nnn(CC(=O)N\N=C\c(ccc(c3[N+](=O)[O-])Br)c3)n1,6.8500000000000005
c1(NC(=O)c2cccc(C)c2)sc(c3c1C(OCC)=O)CCCC3,11.59
N1(C(CCCC2=O)=C2C(C(C#N)=C1N)c3ccc(cc3)Br)c4sc(c5c4C(OCC)=O)CCCCC5,11.11
c(C(=O)N\N=C\c1cc(Br)ccc1O)(c(C)on2)c2c3ccccc3,57.07
c1(NC(=O)C(CC)N2CCCC2)sc(c3c1C#N)CCCC3,6.4300000000000015
s1c(C(C)C)nnc1NC(=O)c2cc(c3o2)cccc3,5.8
C1(C(OCCCCCCC)=O)=C(C)NC(=O)NC1c2ccc(cc2)O,16.43
N1(CC(O)=O)C(=O)\C(\SC1=S)=C/c(c(cccc2)c2n3C)c3,9.01
C1(C(OCCC)=O)=C(C)NC(=O)NC1c2ccc(cc2)OC,5.75
N1C(=O)\C(\SC1=N)=C\c(cc2OC)cc(c2OCc3ccc(cc3Cl)Cl)I,11.06
N1C(=O)\C(\SC1=N)=C\c(cc2OC)cc(c2OCc3ccc(cc3Cl)Cl)I,8.99
c(C(O)=O)(c1c2cccc1)cc(n2)c(ccc(c3Cl)Cl)c3,23.14
c1(NC(CSc2nnc(N)s2)=O)nnc(SCC(=O)Nc(cc3)ccc3C)s1,9.21
C(=O)(Nc(cc1)cc(c1N(CC)CC)C)c2ccccc2OC,11.25
O1C(=O)C=Cc(ccc(OC\C=C(/C)\CC\C=C(/C)\CCC(=O)C(C)(C)O)c2)c12,42.46
n1c2c(oc1c3ccc(cc3)NC(CSc4oc(c5n4)cccc5)=O)ccc(c2)NC(CSc6oc(c7n6)cccc7)=O,12.62
c1(SCC(=O)Nc(cc2)ccc2C(OC)=O)sc3c(ccc(c3)\N=C\c4c(O)ccc(cccc5)c45)n1,18.55
C1(SC(S2)=S)=C2SC(C(=O)C(C)(C)S1)C,25.56
N1(c2ccc(cc2)CC)C(CSc3nnc(COc(cc4)ccc4C5CCCCC5)n3c6ccccc6)=Nc(c7C1=O)cccc7,6.23
C(c1cccc(c1)OC(C)=O)(OC2=O)=Nc(c23)ccc(c(ccc4c5C(=O)OC(c6cccc(c6)OC(C)=O)=N4)c5)c3,12.64
C(COc(ccc(c1C)C)c1)(=O)N\N=C\c2cccc(CC=C)c2O,8.95
C(=O)(NCc(ccc(c12)OCO1)c2)c(cccn3)c3,7.289999999999999
N1(C(=O)c2cccc(Br)c2)N=C(CC1(O)c(cccn3)c3)C(F)(F)F,18.5
c1(C(F)(F)F)nc(sc1c2ccc(c3n2)cccc3)\N=C\c(cc4)ccc4OCC,5.82
c12c(nnc(SCC#C)n1)c3c(cccc3)n2CC,5.279999999999999
c1(cc(Cl)cc(Cl)c1O)C(=O)N\N=C\c2c(cccc2F)Cl,6.71
C1(NC(CSc2sc3c(ccc(c3)\N=C\c4cc(Br)ccc4O)n2)=O)=C(C)N(N(c5ccccc5)C1=O)C,5.260000000000002
O=C(NC1=CC=CC=C1)C(C(C2=CC=CC=C2)C=C3)C(C(O)=O)C3C4=CC=CC=C4,8.97
P(c1ccccc1)(c2ccccc2)(=O)c3ccccc3OCCOCCOc4ccccc4P(c5ccccc5)(c6ccccc6)=O,16.93
n1nc(Cl)c(c2c1N\N=C\c3ccc(cc3O)O)cccc2,50.89999999999999
c1(cc(Br)ccc1NC(=O)c2cccc(OC)c2)C(O)=O,31.99
C([C@@H]1NC(=O)Cc2ccccc2)[C@H](OCC1)c3c(cccc3F)F,28.99
C(=O)(C(C)(C)C)Nc(cc1)ccc1C(=O)N\N=C\c2ccccc2O,10.26
N1(CNc(ccc(c2Cl)Cl)c2)N=C(OC1=S)c(cc3)ccc3C(C)(C)C,7.1400000000000015
N1C(=O)Cc(c2C1c3ccc(cc3)C)cccc2,13.670000000000002
S1(=O)(=O)c(cccc2)c2C(NCCOC(=O)c3ccccc3F)=N1,14.8
C(C(=O)N\N=C\c1cc(Br)ccc1O)(C2)=NNC2(c3ccccc3)c4ccccc4,5.27
[N+](=O)([O-])c1cccc(\C(\C)=N\NC(CSCc(cc2)ccc2[N+](=O)[O-])=O)c1,10.99
C(c(cc1)ccc1C(c2ccccc2)c3ccccc3)(C(F)(F)F)(C(F)(F)F)C(F)(F)F,13.19
CN1C=C(NC(C(C=C2)=CC=C2/C=C/C3=CC=NC=C3)=O)C=C1C(NC4=CN(CCCSC5=CC=CC=C5)C(C(NCCN6CCOCC6)=O)=C4)=O.OC(C(F)(F)F)=O.OC(C(F)(F)F)=O,97.58
S(C)(=O)(=O)N(c1ccc(cc1)Cl)CC(=O)N\N=C(/CCCCCC2)\C2,9.62
[N+](=O)([O-])c1ccccc1C(=O)N\N=C(/C)\CC(=O)Nc2cc(C)ccc2OC,10.44
c1(SCC(=O)N\N=C\c2ccccc2OCc3ccccc3)ncccn1,23.23
c(C#N)(c(N)n(n1)CCO)c1\C(\C#N)=C\c2cccc(OC)c2OCc3ccc(cc3Cl)Cl,31.18
N1(C(c2ccc(cc2)F)CC(c3cccs3)=N1)c4scc(c(cc5)ccc5[N+](=O)[O-])n4.Br,10.73
N(/c1ccccc1C)=C\c(ccc(c2)N(CC)CC)c2O,6.85
n1(nnc(C(OCC)=O)c1CSc2[nH]c(c3n2)cccc3)c4nonc4N,8.04
c1(NC(c2ccccc2)=O)n(c3ccccc3)ncc1C(=O)N4CCCCCC4,38.11
c1(SCC(=O)Nc2ccccc2C(OC)=O)sc3c(ccc(c3)\N=C\c(cc(Cl)cc4Cl)c4O)n1,5.94
c1(C(=O)N\N=C\c2c3c(cccc3)cc(cccc4)c24)nonc1N,8.55
C(CSCc1ccccc1Br)(=O)N\N=C\c(cc2)ccc2Cl,8.959999999999997
n1(C)c(SCC(=O)Nc(cc2)ccc2F)nnc1c(cc3)ccc3C(C)(C)C,7.43
C(=O)(N\N=C\c1cccs1)C(=O)Nc2cccc(C)c2C,16.91
c1(SCC(NCCOc2ccccc2)=O)sc3c(ccc(c3)\N=C\c(cccc4[N+](=O)[O-])c4)n1,10.06
N1(CNc(cc2)ccc2Cl)C(=O)\C(\SC1=S)=C/c(ccc(c3Cl)Cl)c3,60.68000000000001
N(=C(/C)\c1cccc(I)c1)/NC(CSCc2ccccc2Br)=O,5.08
S1(=O)(=O)c(cccc2)c2C(N\N=C\c3cc(Br)ccc3O)=N1,81.16
c1(C)c(C(C)=O)oc(ccc2c3OC(=O)C=C2C)c13,21.270000000000003
C(=O)(C\C(\C)=N/NC(=O)c1ccc(cc1)F)Nc2ccccc2CC,8.15
[N+](=O)([O-])c1cc2c(cc1\C=N\c(cc3)ccc3C(OCC)=O)OCO2,5.67
S(N)(=O)(=O)c1ccc(cc1)NC(CSc2nnc(N)s2)=O,10.3
[N+](=O)([O-])c1ccc(cc1SCCO)N(CC2)CCN2CCO,11.37
n1c2c(oc1c3cccc(c3)\N=C\c(cc(Br)cc4Br)c4O)cccc2C,17.15
C(CCc1ccccc1O)(=O)NCc(cc2)ccc2C(C)C,14.13
S(c1ccccc1)(=O)(=O)N(Cc2ccccc2)CC(O)=O,12.92
C(=O)(NNC(=S)NC(=O)\C=C\C)C(Oc1ccccc1)Oc2ccccc2,47.13
c1(cccs1)\C=N\NC(CCCCC(NCC=C)=O)=O,6.859999999999999
c1([nH]c(c2n1)ccc(C)c2)\C(\C#N)=C\c3ccccc3F.Cl,9.88
c1(nnc(S)n1CC=C)c2c(O)cc(c3c2)cccc3,24.42
C(C(C#N)C#N)(C#N)(C#N)C(c1ccccc1)C(C)=O,6.270000000000001
C(=N/c(cc1)ccc1F)(/SC=C2c3ccc(c(F)c3)OC)\N2CCO.Br,17.99
C(=O)(N\N=C(/C)\CC(=O)NC1CCCCC1)c2cc(OC)cc(OC)c2,10.04
c1(C(F)(F)F)n[nH]c(N=Nc(cc2)ccc2O)n1,7.979999999999999
c(C#N)(c(N)n(n1)CCO)c1\C(\C#N)=C\c(cc(OC)c(c2)OC)c2Br,7.19
c1(SCC(=O)Nc(cc2)ccc2OCCCC)sc3c(ccc(c3)NC(CCc4ccccc4)=O)n1,10.59
C1(C(=O)Nc2cc(C)ccc2C)C(C(O)=O)C(\C(=C(\C)/C)\C13)C=C3,6.859999999999999
N1(c2ccc(cc2)C#N)C(=O)C3C(C4C5(CC5)C3C=C4)C1=O,5.95
c(O)(c(Br)c1)c(Br)cc1C(OC)=O,29.99
C(C(OC)=O)(=C(C)OC(=C1C#N)N)C1c2ccc(c(Cl)c2)Cl,7.26
S(=O)(=O)(c1ccc(c(OC)c1)OC)n2ccnc2C,6.86
c1(non2)c2nc(Nc3cccc(C)c3C)c(N\N=C\c(ccc4c(cccc5C(O)=O)c5)o4)n1,6.850000000000001
C1(C(=O)OCC(Cl)(Cl)Cl)=C(C)NC(NC1c2ccc(c(Cl)c2)Cl)=O,5.429999999999998
S(=O)(=O)(N1CCCCC1)c2c(C)ccc(c2)C(=O)Nc3nncs3,5.559999999999999
N1(C(c2ccccc2)=O)N=C(CC1(O)c3ccc(cc3)Cl)C,25.65
c1(c(O)cc(c(Cl)c1C)C)\C=N\c2c(O)ccc(Cl)c2,14.65
